Ensembl_id chr start end gene order expression
ENSMUST00000187387.1 NA 49697223 49700566 Gm28681 1188 0
ENSMUST00000185586.1 NA 49732438 49735678 Gm28684 1189 0
ENSMUST00000191348.1 NA 49842917 49843610 Gm21316 1191 0
ENSMUST00000188455.1 NA 49917513 49918209 Gm21923 1192 0
ENSMUST00000187134.1 NA 49947200 49947815 Gm28683 1193 0
ENSMUST00000186743.1 NA 49984023 49984503 Gm28680 1194 0
ENSMUST00000186013.1 NA 50028560 50031800 Gm28679 1195 0
ENSMUST00000187033.2 NA 50097275 50122131 Gm28870 1197 0
ENSMUST00000186191.1 NA 50182493 50183180 Gm28871 1198 0
ENSMUST00000185544.1 NA 50219468 50219783 Gm29512 1199 0
ENSMUST00000187580.6 NA 50258986 50262223 Gm29511 1200 0
ENSMUST00000187276.1 NA 50360459 50361155 Gm20880 1203 0
ENSMUST00000186397.1 NA 50435166 50435859 Gm20881 1204 0
ENSMUST00000187611.1 NA 50464805 50465420 Gm29121 1205 0
ENSMUST00000186111.1 NA 50501513 50502209 Gm29120 1206 0
ENSMUST00000190374.1 NA 50544516 50547755 Gm29117 1207 0
ENSMUST00000185245.1 NA 50608250 50634461 Gm20883 1209 0
ENSMUST00000189973.1 NA 50696017 50696713 Gm29119 1210 0
ENSMUST00000186908.1 NA 50733011 50733326 Gm29118 1211 0
ENSMUST00000189963.1 NA 50770043 50773283 Gm29116 1212 0
ENSMUST00000185749.1 NA 50880163 50880859 Gm20889 1214 0
ENSMUST00000188597.1 NA 50954835 50955531 Gm20887 1215 0
ENSMUST00000185235.1 NA 50984438 50985053 Gm29320 1216 0
ENSMUST00000191571.1 NA 51021096 51021792 Gm21849 1217 0
ENSMUST00000186727.6 NA 51063066 51066306 Gm29321 1218 0
ENSMUST00000185327.6 NA 51125219 51151484 Gm21117 1221 0
ENSMUST00000188060.1 NA 51212635 51213331 Gm29319 1223 0
ENSMUST00000187200.1 NA 51251271 51254613 Gm28317 1224 0
ENSMUST00000190347.6 NA 51280594 51283833 Gm28318 1225 0
ENSMUST00000186946.1 NA 51391152 51391845 Gm20884 1228 0
ENSMUST00000191411.1 NA 51408968 51410551 Gm28313 1229 0
ENSMUST00000191276.1 NA 51421643 51421988 Gm28314 1230 0
ENSMUST00000189948.1 NA 51460089 51463433 Gm28315 1231 0
ENSMUST00000187576.6 NA 51495431 51498671 Gm28316 1232 0
ENSMUST00000189705.1 NA 51605795 51606491 Gm21387 1235 0
ENSMUST00000188391.1 NA 51680530 51681223 Gm21396 1236 0
ENSMUST00000188946.1 NA 51697440 51698982 Gm28944 1237 0
ENSMUST00000186187.1 NA 51710097 51710712 Gm28943 1238 0
ENSMUST00000191176.1 NA 51747027 51747723 Gm28946 1239 0
ENSMUST00000187780.1 NA 51753579 51756918 Gm28945 1240 0
ENSMUST00000188701.6 NA 51790005 51793245 Gm28947 1241 0
ENSMUST00000187477.1 NA 51852119 51878300 Gm20920 1244 0
ENSMUST00000187805.1 NA 51939677 51940373 Gm28949 1245 0
ENSMUST00000188447.1 NA 51978427 51981771 Gm28948 1246 0
ENSMUST00000188826.6 NA 52013769 52017009 Gm28950 1247 0
ENSMUST00000190467.1 NA 52261930 52262626 Gm21245 1250 0
ENSMUST00000189835.1 NA 52291525 52292140 Gm29169 1251 0
ENSMUST00000190745.1 NA 52328334 52329030 Gm21899 1252 0
ENSMUST00000190236.1 NA 52342719 52346062 Gm29063 1253 0
ENSMUST00000186808.1 NA 52347471 52347786 Gm28737 1254 0
ENSMUST00000187480.1 NA 52383998 52384694 Gm28738 1255 0
ENSMUST00000190009.1 NA 52456737 52470686 Gm20923 1256 0
ENSMUST00000188434.6 NA 52497005 52500244 Gm28197 1257 0
ENSMUST00000187380.1 NA 52607625 52608321 Gm21249 1260 0
ENSMUST00000186257.1 NA 52638195 52638810 Gm28736 1261 0
ENSMUST00000187212.1 NA 52674917 52675613 Gm21840 1262 0
ENSMUST00000188159.6 NA 52717903 52721143 Gm28735 1263 0
ENSMUST00000191553.6 NA 52780039 52806254 Gm21258 1266 0
ENSMUST00000188104.1 NA 52866443 52867139 Gm28734 1268 0
ENSMUST00000188683.1 NA 52903434 52903749 Gm28232 1269 0
ENSMUST00000189632.1 NA 52905154 52908497 Gm28732 1270 0
ENSMUST00000187597.6 NA 52940505 52943743 Gm28733 1271 0
ENSMUST00000185646.1 NA 53050790 53051486 Gm21268 1274 0
ENSMUST00000185958.1 NA 53125510 53126206 Gm21275 1275 0
ENSMUST00000189360.1 NA 53142434 53143976 Gm28233 1276 0
ENSMUST00000185828.1 NA 53146639 53148054 Gm28235 1277 0
ENSMUST00000185657.1 NA 53155090 53155705 Gm28234 1278 0
ENSMUST00000190361.1 NA 53191845 53192541 Gm21902 1279 0
ENSMUST00000188311.6 NA 53234009 53237249 Gm28236 1280 0
ENSMUST00000191214.1 NA 53341561 53342254 Gm21285 1283 0
ENSMUST00000187856.1 NA 53415952 53418291 Gm20747 1284 0
ENSMUST00000191372.1 NA 53435827 53437381 Gm29250 1286 0
ENSMUST00000191480.1 NA 53448532 53449147 Gm29251 1287 0
ENSMUST00000189760.1 NA 53485377 53486073 Gm21906 1288 0
ENSMUST00000189869.1 NA 53492166 53495514 Gm29252 1289 0
ENSMUST00000186074.6 NA 53527412 53530651 Gm29248 1290 0
ENSMUST00000189647.1 NA 53638129 53638825 Gm29249 1293 0
ENSMUST00000186067.1 NA 53712723 53713047 Gm29484 1294 0
ENSMUST00000190042.1 NA 53712723 53713418 Gm21920 1295 0
ENSMUST00000189002.1 NA 53729611 53731157 Gm28908 1296 0
ENSMUST00000189700.1 NA 53744648 53745263 Gm28907 1297 0
ENSMUST00000189343.1 NA 53781509 53782205 Gm21749 1298 0
ENSMUST00000186578.1 NA 53843948 53870150 Gm20929 1299 0
ENSMUST00000185921.1 NA 53935334 53936030 Gm28910 1300 0
ENSMUST00000189406.1 NA 53963829 53964144 Gm28909 1301 0
ENSMUST00000188508.1 NA 53965559 53968902 Gm28276 1302 0
ENSMUST00000187775.6 NA 54001256 54004153 Gm28274 1303 0
ENSMUST00000189795.1 NA 54111674 54112369 Gm28275 1306 0
ENSMUST00000188765.1 NA 54185974 54186670 Gm21302 1307 0
ENSMUST00000186505.1 NA 54215781 54216395 Gm28290 1308 0
ENSMUST00000186593.1 NA 54252618 54253315 Gm28292 1309 0
ENSMUST00000186921.6 NA 54290513 54293753 Gm28291 1310 0
ENSMUST00000190417.6 NA 54331573 54334811 Gm28293 1313 0
ENSMUST00000190382.1 NA 54414822 54415518 Gm21740 1316 0
ENSMUST00000186393.1 NA 54489115 54489811 Gm21912 1317 0
ENSMUST00000187734.1 NA 54518820 54519435 Gm28698 1318 0
ENSMUST00000186555.1 NA 54555612 54556307 Gm29304 1319 0
ENSMUST00000191054.1 NA 54562410 54565757 Gm29305 1320 0
ENSMUST00000189215.6 NA 54604371 54607612 Gm29303 1321 0
ENSMUST00000179631.2 NA 54656881 54680980 Gm21894 1324 0
ENSMUST00000187367.1 NA 54741984 54742680 Gm29307 1325 0
ENSMUST00000188245.1 NA 54819757 54820616 Gm29557 1326 0
ENSMUST00000178633.1 NA 54928996 54929104 Gm23052 1327 0
ENSMUST00000186168.1 NA 54968741 54969437 Gm20927 1328 0
ENSMUST00000186998.1 NA 55043308 55044004 Gm20930 1329 0
ENSMUST00000191366.1 NA 55072992 55073607 Gm29306 1330 0
ENSMUST00000190738.1 NA 55109868 55110564 Gm29300 1331 0
ENSMUST00000189344.6 NA 55151574 55154817 Gm29301 1332 0
ENSMUST00000187293.6 NA 55213719 55239871 Gm20931 1335 0
ENSMUST00000189412.1 NA 55300022 55300718 Gm29559 1337 0
ENSMUST00000190134.1 NA 55336977 55337352 Gm29558 1338 0
ENSMUST00000188620.6 NA 55373935 55377172 Gm29555 1339 0
ENSMUST00000185670.1 NA 55483290 55483986 Gm21733 1342 0
ENSMUST00000186881.1 NA 55557647 55558343 Gm21330 1343 0
ENSMUST00000187443.1 NA 55574639 55576183 Gm28355 1344 0
ENSMUST00000190904.1 NA 55587283 55587961 Gm28354 1345 0
ENSMUST00000186482.1 NA 55624375 55624945 Gm28353 1346 0
ENSMUST00000186654.1 NA 55630824 55634171 Gm28352 1347 0
ENSMUST00000185713.6 NA 55731755 55757908 Gm21858 1348 0
ENSMUST00000185825.1 NA 55767559 55768255 Gm29244 1350 0
ENSMUST00000187778.1 NA 55796059 55796374 Gm28200 1351 0
ENSMUST00000189989.1 NA 55797790 55801133 Gm28201 1352 0
ENSMUST00000189780.6 NA 55833463 55836360 Gm28202 1353 0
ENSMUST00000190672.1 NA 55943932 55944627 Gm28203 1356 0
ENSMUST00000188010.1 NA 56018222 56018918 Gm21340 1357 0
ENSMUST00000185934.1 NA 56047993 56048607 Gm28204 1358 0
ENSMUST00000189177.1 NA 56084835 56085532 Gm28205 1359 0
ENSMUST00000190437.1 NA 56091401 56094749 Gm28206 1360 0
ENSMUST00000187419.6 NA 56125272 56128511 Gm28207 1361 0
ENSMUST00000185941.6 NA 56166622 56169519 Gm28208 1364 0
ENSMUST00000190752.1 NA 56249457 56250153 Gm21851 1367 0
ENSMUST00000187438.1 NA 56323624 56324320 Gm21819 1368 0
ENSMUST00000187965.1 NA 56353333 56353948 Gm29224 1369 0
ENSMUST00000188867.1 NA 56390151 56390846 Gm29223 1370 0
ENSMUST00000185442.1 NA 56396950 56400297 Gm29222 1371 0
ENSMUST00000186092.1 NA 56420275 56429767 Gm29221 1372 0
ENSMUST00000185862.1 NA 56438869 56442111 Gm29220 1373 0
ENSMUST00000178213.2 NA 56502244 56526833 Gm21815 1374 0
ENSMUST00000191468.1 NA 56725601 56726297 Gm29407 1375 0
ENSMUST00000187204.1 NA 56803397 56804256 Gm29405 1376 0
ENSMUST00000186400.1 NA 56941293 56942627 Gm29406 1377 0
ENSMUST00000189188.1 NA 57016824 57017520 Gm20913 1378 0
ENSMUST00000187914.1 NA 57033824 57035409 Gm29404 1379 0
ENSMUST00000185491.1 NA 57046537 57047152 Gm29403 1380 0
ENSMUST00000189453.1 NA 57083339 57084035 Gm28350 1381 0
ENSMUST00000186771.1 NA 57125045 57128288 Gm28964 1382 0
ENSMUST00000189109.6 NA 57187187 57213321 Sly 1384 0
ENSMUST00000190669.1 NA 57273549 57274243 Gm28165 1388 0
ENSMUST00000186967.1 NA 57343728 57354175 Gm28709 1389 0
ENSMUST00000186015.1 NA 57347487 57350727 Gm28965 1390 0
ENSMUST00000185623.1 NA 57457145 57459489 Gm21868 1392 0
ENSMUST00000178181.2 NA 57531411 57533744 Gm21943 1394 0
ENSMUST00000190408.1 NA 57559216 57563464 Gm28532 1395 0
ENSMUST00000190106.1 NA 57598046 57600691 Gm28533 1396 0
ENSMUST00000188951.1 NA 57643571 57646813 Gm28966 1398 0
ENSMUST00000190573.1 NA 57705696 57731932 Gm28961 1400 0
ENSMUST00000187993.6 NA 57821934 57824297 Gm28962 1401 0
ENSMUST00000189567.1 NA 57850476 57853710 Gm28963 1403 0
ENSMUST00000191077.1 NA 58047924 58048452 Gm29466 1405 0
ENSMUST00000189669.6 NA 58079999 58082675 Gm29467 1406 0
ENSMUST00000188264.1 NA 58368834 58369530 Gm21724 1408 0
ENSMUST00000190880.1 NA 58404475 58405003 Gm20963 1409 0
ENSMUST00000187043.6 NA 58427108 58429470 Gm28326 1410 0
ENSMUST00000185288.6 NA 58491792 58494156 Gm28325 1412 0
ENSMUST00000179024.2 NA 58573016 58599050 Gm21405 1414 0
ENSMUST00000190221.1 NA 58688585 58691821 Gm28284 1415 0
ENSMUST00000187201.6 NA 58717539 58720772 Gm29368 1417 0
ENSMUST00000190806.6 NA 58782566 58814597 Gm21861 1419 0
ENSMUST00000189224.1 NA 58914726 58915254 Gm21413 1421 0
ENSMUST00000187174.6 NA 58956280 58958645 Gm28073 1422 0
ENSMUST00000189495.1 NA 58980962 58981489 Gm21419 1424 0
ENSMUST00000190424.6 NA 59022159 59025399 Gm28074 1425 0
ENSMUST00000186550.1 NA 59047278 59047806 Gm21428 1427 0
ENSMUST00000186521.1 NA 59085107 59087386 Gm28072 1428 0
ENSMUST00000179336.2 NA 59395262 59427276 Gm21758 1430 0
ENSMUST00000191119.6 NA 59489252 59491609 Gm29672 1431 0
ENSMUST00000189485.1 NA 59517689 59520925 Gm29131 1433 0
ENSMUST00000191322.1 NA 59606701 59632768 Gm20871 1435 0
ENSMUST00000191015.6 NA 59709921 59712281 Gm29130 1436 0
ENSMUST00000190688.1 NA 59734682 59735210 Gm20978 1438 0
ENSMUST00000186791.1 NA 59771636 59774001 Gm29132 1439 0
ENSMUST00000187408.1 NA 59796431 59796959 Gm21450 1441 0
ENSMUST00000190137.1 NA 59831761 59832455 Gm21843 1442 0
ENSMUST00000186829.6 NA 60115079 60117357 Gm28889 1443 0
ENSMUST00000186686.1 NA 60149349 60149876 Gm28890 1445 0
ENSMUST00000189333.6 NA 60241201 60273250 Gm28891 1446 0
ENSMUST00000191561.1 NA 60335114 60338347 Gm28691 1448 0
ENSMUST00000186318.1 NA 60364505 60366868 Gm28692 1450 0
ENSMUST00000177626.2 NA 60457471 60481481 Gm20794 1452 0
ENSMUST00000188076.1 NA 60558017 60560378 Gm28690 1453 0
ENSMUST00000187441.1 NA 60585091 60585619 Gm28689 1455 0
ENSMUST00000187203.6 NA 60622324 60625558 Gm28687 1456 0
ENSMUST00000191165.1 NA 60647204 60647732 Gm20987 1458 0
ENSMUST00000190310.1 NA 60682606 60683302 Gm21918 1459 0
ENSMUST00000188244.1 NA 61102246 61134259 1700040F15Rik 1460 0
ENSMUST00000190931.1 NA 61196076 61199308 Gm29207 1461 0
ENSMUST00000187384.1 NA 61224997 61228233 Gm29204 1463 0
ENSMUST00000189668.1 NA 61317788 61343815 Gm21489 1465 0
ENSMUST00000186439.1 NA 61385171 61385862 Gm21832 1466 0
ENSMUST00000190112.1 NA 61460024 61460715 Gm21573 1467 0
ENSMUST00000189029.6 NA 61487650 61489888 Gm28179 1468 0
ENSMUST00000190823.1 NA 61526582 61527279 Gm21577 1471 0
ENSMUST00000189321.1 NA 61556221 61583931 Gm29206 1472 0
ENSMUST00000187355.6 NA 61577302 61580542 Gm29203 1473 0
ENSMUST00000189455.1 NA 61646745 61672861 Gm21497 1475 0
ENSMUST00000189263.1 NA 61734377 61735071 Gm29614 1476 0
ENSMUST00000185846.1 NA 61771370 61771683 Gm29613 1477 0
ENSMUST00000191490.1 NA 61773100 61776445 Gm29612 1478 0
ENSMUST00000187887.1 NA 61789648 61815122 Gm29343 1479 0
ENSMUST00000189689.1 NA 61808455 61811695 Gm29342 1480 0
ENSMUST00000190968.1 NA 61945609 61947950 Gm20803 1482 0
ENSMUST00000188372.1 NA 62020382 62021078 Gm20804 1484 0
ENSMUST00000186490.1 NA 62050033 62050648 Gm28598 1485 0
ENSMUST00000189838.1 NA 62086943 62087637 Gm28599 1486 0
ENSMUST00000189502.6 NA 62128750 62131989 Gm28600 1487 0
ENSMUST00000186938.6 NA 62190865 62217137 Gm21518 1489 0
ENSMUST00000186815.1 NA 62278250 62278944 Gm28185 1491 0
ENSMUST00000189092.1 NA 62315219 62315532 Gm29037 1492 0
ENSMUST00000179949.2 NA 62462503 62464845 Gm20823 1493 0
ENSMUST00000185640.1 NA 62537237 62537931 Gm21877 1494 0
ENSMUST00000188415.6 NA 62564850 62569053 Gm28835 1495 0
ENSMUST00000187012.1 NA 62603762 62604456 Gm29548 1498 0
ENSMUST00000187258.1 NA 62648295 62651535 Gm29547 1499 0
ENSMUST00000191171.1 NA 62717007 62741658 Gm29546 1501 0
ENSMUST00000188878.1 NA 62802221 62802915 Gm29545 1502 0
ENSMUST00000188860.1 NA 62839196 62839509 Gm29544 1503 0
ENSMUST00000188176.1 NA 62874898 62885362 Gm29209 1504 0
ENSMUST00000189569.1 NA 62878704 62881941 Gm29549 1505 0
ENSMUST00000190506.1 NA 62980471 62981165 Gm21530 1507 0
ENSMUST00000188297.1 NA 63055180 63055871 Gm21617 1508 0
ENSMUST00000186991.1 NA 63084818 63085433 Gm28589 1509 0
ENSMUST00000187261.1 NA 63121522 63122216 Gm29420 1510 0
ENSMUST00000185843.1 NA 63164533 63167772 Gm29421 1511 0
ENSMUST00000187768.1 NA 63228426 63254644 Gm21627 1513 0
ENSMUST00000188062.1 NA 63316282 63316976 Gm29422 1514 0
ENSMUST00000190978.1 NA 63353281 63353594 Gm28808 1515 0
ENSMUST00000190775.1 NA 63500904 63501598 Gm21634 1516 0
ENSMUST00000186508.1 NA 63642374 63643068 Gm28446 1517 0
ENSMUST00000185339.1 NA 63680535 63691008 Gm29060 1518 0
ENSMUST00000185900.1 NA 63684342 63687582 Gm29061 1519 0
ENSMUST00000190192.1 NA 63747930 63772555 Gm20885 1521 0
ENSMUST00000186032.1 NA 63833903 63834597 Gm29062 1522 0
ENSMUST00000186468.1 NA 63870835 63871150 Gm29057 1523 0
ENSMUST00000188079.1 NA 63901887 63905126 Gm29625 1524 0
ENSMUST00000188086.1 NA 64012427 64013118 Gm21654 1526 0
ENSMUST00000189510.1 NA 64042911 64043526 Gm29058 1527 0
ENSMUST00000191534.1 NA 64079627 64079942 Gm29059 1528 0
ENSMUST00000187206.1 NA 64116691 64119931 Gm29628 1529 0
ENSMUST00000191028.1 NA 64227059 64227755 Gm20882 1531 0
ENSMUST00000185201.1 NA 64301905 64302598 Gm20907 1532 0
ENSMUST00000190185.6 NA 64323590 64333679 Gm29624 1533 0
ENSMUST00000188316.1 NA 64368158 64368854 Gm29623 1536 0
ENSMUST00000190914.1 NA 64374712 64378051 Gm29622 1537 0
ENSMUST00000188697.1 NA 64411146 64414386 Gm29265 1538 0
ENSMUST00000186004.1 NA 64473265 64499452 Gm20908 1540 0
ENSMUST00000186396.1 NA 64560833 64561527 Gm29259 1541 0
ENSMUST00000188103.1 NA 64597859 64598172 Gm28860 1542 0
ENSMUST00000188457.1 NA 64634928 64638168 Gm28252 1543 0
ENSMUST00000186650.1 NA 64784165 64784781 Gm28859 1545 0
ENSMUST00000188265.1 NA 64858685 64859337 Gm20921 1546 0
ENSMUST00000186071.1 NA 64886720 64890470 Gm28253 1547 0
ENSMUST00000187451.1 NA 64925084 64925780 Gm21826 1549 0
ENSMUST00000189207.1 NA 64939470 64942813 Gm28254 1550 0
ENSMUST00000189681.1 NA 64944222 64944537 Gm28861 1551 0
ENSMUST00000187101.1 NA 64980713 64981407 Gm28255 1552 0
ENSMUST00000180048.2 NA 65043716 65068377 Gm21171 1553 0
ENSMUST00000186910.1 NA 65205184 65207527 Gm20924 1554 0
ENSMUST00000190416.6 NA 65227388 65238079 Gm28990 1556 0
ENSMUST00000187722.1 NA 65272579 65273275 Gm21848 1563 0
ENSMUST00000188224.1 NA 65315568 65318808 Gm29457 1564 0
ENSMUST00000190282.6 NA 65377689 65403917 Gm20736 1566 0
ENSMUST00000187373.1 NA 65464100 65464796 Gm28558 1569 0
ENSMUST00000186091.1 NA 65501094 65501409 Gm28560 1570 0
ENSMUST00000189366.1 NA 65502814 65506157 Gm28561 1571 0
ENSMUST00000190181.1 NA 65538169 65541407 Gm29584 1572 0
ENSMUST00000191049.1 NA 65648516 65649174 Gm20936 1574 0
ENSMUST00000190359.1 NA 65723223 65723919 Gm20934 1575 0
ENSMUST00000186478.6 NA 65744348 65754999 Gm29586 1576 0
ENSMUST00000189997.1 NA 65789554 65790250 Gm21895 1584 0
ENSMUST00000188690.1 NA 65796353 65799698 Gm28134 1585 0
ENSMUST00000186847.1 NA 65831726 65834966 Gm28135 1586 0
ENSMUST00000187070.1 NA 65939269 65939962 Gm20933 1588 0
ENSMUST00000191344.1 NA 66079006 66081905 Gm28133 1589 0
ENSMUST00000191478.1 NA 66079218 66085944 Gm28137 1590 0
ENSMUST00000186250.1 NA 66114134 66117482 Gm28138 1592 0
ENSMUST00000188117.1 NA 66123575 66124271 Gm21837 1593 0
ENSMUST00000189800.6 NA 66158902 66169041 Gm28136 1594 0
ENSMUST00000191163.1 NA 66338548 66339244 Gm21910 1604 0
ENSMUST00000185892.6 NA 66373889 66378615 Gm29377 1605 0
ENSMUST00000188487.1 NA 66407336 66408031 Gm21889 1613 0
ENSMUST00000188723.1 NA 66517961 66518276 Gm29378 1614 0
ENSMUST00000186305.1 NA 66519691 66523034 Gm29379 1615 0
ENSMUST00000185898.1 NA 66551276 66558067 Gm29380 1616 0
ENSMUST00000190168.1 NA 66555039 66558276 Gm29381 1617 0
ENSMUST00000185382.1 NA 66665802 66666497 Gm28795 1619 0
ENSMUST00000188011.1 NA 66739786 66742123 Gm20852 1620 0
ENSMUST00000187769.6 NA 66756991 66758552 Gm29003 1622 0
ENSMUST00000187886.6 NA 66761309 66771942 Gm28749 1624 0
ENSMUST00000186177.1 NA 66806563 66807260 Gm29001 1633 0
ENSMUST00000188301.1 NA 66971122 66971818 Gm29002 1634 0
ENSMUST00000190565.1 NA 67045742 67048072 Ssty2 1635 0
ENSMUST00000190932.6 NA 67067280 67077900 Gm29000 1637 0
ENSMUST00000188220.1 NA 67112507 67113204 Gm28646 1645 0
ENSMUST00000189214.1 NA 67150594 67156992 Gm28612 1646 0
ENSMUST00000189627.1 NA 67154405 67157201 Gm28613 1647 0
ENSMUST00000186429.1 NA 67264487 67265183 Gm28611 1648 0
ENSMUST00000191466.1 NA 67339175 67339871 Gm21114 1649 0
ENSMUST00000187737.1 NA 67366349 67367539 Gm29633 1650 0
ENSMUST00000187056.1 NA 67405713 67406409 Gm21794 1658 0
ENSMUST00000187224.1 NA 67469610 67472849 Gm29219 1659 0
ENSMUST00000190335.1 NA 67503621 67506965 Gm29632 1661 0
ENSMUST00000191065.1 NA 67508373 67508688 Gm29631 1662 0
ENSMUST00000188877.1 NA 67544884 67545580 Gm29637 1663 0
ENSMUST00000178356.2 NA 67606855 67631468 Gm20874 1664 0
ENSMUST00000185207.1 NA 67675332 67685792 Gm29082 1665 0
ENSMUST00000191270.1 NA 67678771 67682009 Gm29217 1666 0
ENSMUST00000188149.1 NA 67716431 67719778 Gm29636 1668 0
ENSMUST00000187221.1 NA 67721187 67721502 Gm29635 1669 0
ENSMUST00000188467.1 NA 67757696 67758392 Gm29634 1670 0
ENSMUST00000188375.1 NA 67818565 67829491 Gm29639 1671 0
ENSMUST00000191419.1 NA 67917873 67928301 Gm29218 1672 0
ENSMUST00000188405.1 NA 67948841 67949537 Gm21806 1680 0
ENSMUST00000187518.1 NA 68023541 68024234 Gm20935 1681 0
ENSMUST00000185620.1 NA 68131622 68134861 Gm29662 1682 0
ENSMUST00000185631.1 NA 68165620 68168964 Gm29660 1684 0
ENSMUST00000186781.1 NA 68170370 68170685 Gm29661 1685 0
ENSMUST00000187063.1 NA 68206801 68207497 Gm29659 1686 0
ENSMUST00000189084.6 NA 68268650 68294888 Gm20937 1687 0
ENSMUST00000189657.1 NA 68353848 68357085 Gm29450 1690 0
ENSMUST00000187820.1 NA 68388968 68392312 Gm29449 1692 0
ENSMUST00000189917.1 NA 68398363 68399059 Gm21867 1693 0
ENSMUST00000186675.1 NA 68435292 68435907 Gm29448 1694 0
ENSMUST00000186909.1 NA 68464867 68465560 Gm21127 1695 0
ENSMUST00000187846.1 NA 68537954 68540290 Gm20816 1696 0
ENSMUST00000186407.1 NA 68667604 68670844 Gm29447 1698 0
ENSMUST00000190887.1 NA 68702855 68706197 Gm29446 1700 0
ENSMUST00000187996.1 NA 68707610 68707923 Gm29452 1701 0
ENSMUST00000188862.1 NA 68744294 68744990 Gm29451 1702 0
ENSMUST00000191123.1 NA 68806595 68832728 Gm20817 1703 0
ENSMUST00000190867.1 NA 68898828 68901325 Gm28633 1704 0
ENSMUST00000188383.1 NA 68951289 68951983 Gm29410 1706 0
ENSMUST00000186691.6 NA 68986604 68996702 Gm28819 1707 0
ENSMUST00000188058.6 NA 68999951 69001497 Gm28462 1715 0
ENSMUST00000190372.1 NA 69017823 69018516 Gm20818 1717 0
ENSMUST00000191536.1 NA 69092806 69093499 Gm21151 1718 0
ENSMUST00000189623.6 NA 69200933 69203089 Gm29409 1719 0
ENSMUST00000191193.1 NA 69241517 69244757 Gm28632 1721 0
ENSMUST00000187608.1 NA 69286101 69286798 Gm28101 1723 0
ENSMUST00000195574.1 NA 69321131 69323494 Gm33815 1724 0
ENSMUST00000185838.1 NA 69352609 69353305 Gm21160 1729 0
ENSMUST00000179424.2 NA 69380244 69383755 Gm28637 1730 0
ENSMUST00000186353.1 NA 69449054 69449750 Gm28636 1731 0
ENSMUST00000189115.1 NA 69625823 69626517 Gm20932 1732 0
ENSMUST00000186579.1 NA 69670175 69670660 Gm29134 1733 0
ENSMUST00000185642.1 NA 69736259 69737006 Gm28303 1734 0
ENSMUST00000185977.1 NA 69764803 69765115 Gm28304 1735 0
ENSMUST00000187496.1 NA 69766528 69769872 Gm28824 1736 0
ENSMUST00000185321.1 NA 69801844 69805081 Gm28081 1737 0
ENSMUST00000188552.1 NA 69908282 69909004 Gm28080 1739 0
ENSMUST00000190499.1 NA 69982863 69983559 Gm21524 1740 0
ENSMUST00000185688.6 NA 70004207 70014843 Gm28079 1741 0
ENSMUST00000187931.1 NA 70049468 70050165 Gm28302 1751 0
ENSMUST00000185683.1 NA 70089893 70093132 Gm28082 1752 0
ENSMUST00000191609.1 NA 70196837 70197533 Gm21672 1754 0
ENSMUST00000187418.1 NA 70271305 70273642 Gm21118 1755 0
ENSMUST00000189003.1 NA 70271305 70303343 Gm29644 1756 0
ENSMUST00000189006.6 NA 70292584 70303287 Gm29423 1758 0
ENSMUST00000189716.1 NA 70337926 70338622 Gm29424 1766 0
ENSMUST00000193456.1 NA 70367443 70370583 4932431L22Rik 1767 0
ENSMUST00000189421.1 NA 70379762 70383001 Gm29425 1768 0
ENSMUST00000186890.6 NA 70441881 70468158 Gm20888 1770 0
ENSMUST00000188102.1 NA 70523215 70523822 Gm28238 1772 0
ENSMUST00000187085.1 NA 70558411 70558726 Gm28433 1773 0
ENSMUST00000185592.1 NA 70560129 70563472 Gm28431 1774 0
ENSMUST00000185237.1 NA 70595457 70598696 Gm28432 1775 0
ENSMUST00000187173.1 NA 70706136 70706829 Gm20886 1777 0
ENSMUST00000185495.1 NA 70780705 70781401 Gm21808 1778 0
ENSMUST00000191514.6 NA 70802327 70812605 Gm28840 1779 0
ENSMUST00000191284.1 NA 70847256 70847951 Gm28841 1788 0
ENSMUST00000190289.1 NA 70890697 70893937 Gm28842 1789 0
ENSMUST00000189198.1 NA 70959370 70984031 Gm28843 1791 0
ENSMUST00000190397.1 NA 71044485 71045181 Gm28837 1792 0
ENSMUST00000186338.1 NA 71081470 71081785 Gm28838 1793 0
ENSMUST00000189579.1 NA 71083195 71086543 Gm28839 1794 0
ENSMUST00000187981.1 NA 71223309 71224005 Gm20866 1795 0
ENSMUST00000190110.1 NA 71297956 71298649 Gm20868 1796 0
ENSMUST00000189297.1 NA 71319468 71329800 Gm28844 1797 0
ENSMUST00000189958.1 NA 71364313 71365009 Gm21841 1806 0
